group,id,course,semester,grade
4,335,Scavenging and Resource Management,2,11
4,335,Survival Skills and Wilderness Medicine,1,7
4,335,Survival Skills and Wilderness Medicine,1,13
4,335,Survival Skills and Wilderness Medicine,1,6
4,335,Survival Skills and Wilderness Medicine,1,10
4,335,Survival Skills and Wilderness Medicine,1,9
4,347,Art and Expression in a Post-Apocalyptic World,1,8
4,347,Art and Expression in a Post-Apocalyptic World,1,12.5
4,347,Art and Expression in a Post-Apocalyptic World,1,14.5
4,347,Combat Tactics and Self-Defense,2,11.1
4,347,Combat Tactics and Self-Defense,2,7.7
4,347,Combat Tactics and Self-Defense,2,8.7
4,347,Combat Tactics and Self-Defense,2,5.8
4,347,Combat Tactics and Self-Defense,2,8.2
4,347,Combat Tactics and Self-Defense,2,8.4
4,347,Combat Tactics and Self-Defense,2,16.7
4,347,Combat Tactics and Self-Defense,2,8.7
4,347,Combat Tactics and Self-Defense,2,5.8
4,347,Combat Tactics and Self-Defense,2,9.1
4,347,Community Building and Social Organization,2,8.75
4,347,Community Building and Social Organization,2,10
4,347,Community Building and Social Organization,2,9.5
4,347,Community Building and Social Organization,2,9.75
4,347,Community Building and Social Organization,2,10.75
4,347,Community Building and Social Organization,2,13.75
4,347,Community Building and Social Organization,2,17.75
4,347,Mechanical Engineering and Vehicle Repair,1,16
4,347,Mechanical Engineering and Vehicle Repair,1,18
4,347,Mechanical Engineering and Vehicle Repair,1,19
4,347,Mechanical Engineering and Vehicle Repair,1,16
4,347,Mechanical Engineering and Vehicle Repair,1,14
4,347,Mechanical Engineering and Vehicle Repair,1,17
4,347,Mechanical Engineering and Vehicle Repair,1,13
4,347,Mechanical Engineering and Vehicle Repair,1,10
4,347,Moral Philosophy and Ethical Decision-Making,2,11
4,347,Moral Philosophy and Ethical Decision-Making,2,10
4,347,Moral Philosophy and Ethical Decision-Making,2,13.5
4,347,Moral Philosophy and Ethical Decision-Making,2,8
4,347,Post-Apocalyptic History and Archaeology,2,6.25
4,347,Post-Apocalyptic History and Archaeology,2,5
4,347,Post-Apocalyptic History and Archaeology,2,5.25
4,347,Post-Apocalyptic History and Archaeology,2,9.5
4,347,Radiation Ecology and Environmental Science,1,9
4,347,Radiation Ecology and Environmental Science,1,13
4,347,Radiation Ecology and Environmental Science,1,11
4,347,Radiation Ecology and Environmental Science,1,9
4,347,Radiation Ecology and Environmental Science,1,9
4,347,Radiation Ecology and Environmental Science,1,11
4,347,Radiation Ecology and Environmental Science,1,10
4,347,Radiation Ecology and Environmental Science,1,10
4,347,Renewable Energy and Sustainable Living,1,16.75
4,347,Renewable Energy and Sustainable Living,1,14
4,347,Renewable Energy and Sustainable Living,1,14.5
4,347,Renewable Energy and Sustainable Living,1,10.25
4,347,Renewable Energy and Sustainable Living,1,11.75
4,347,Renewable Energy and Sustainable Living,1,11.75
4,347,Renewable Energy and Sustainable Living,1,14.5
4,347,Scavenging and Resource Management,2,14
4,347,Scavenging and Resource Management,2,10.5
4,347,Scavenging and Resource Management,2,14
4,347,Survival Skills and Wilderness Medicine,1,6
4,347,Survival Skills and Wilderness Medicine,1,6
4,347,Survival Skills and Wilderness Medicine,1,9
4,347,Survival Skills and Wilderness Medicine,1,9
4,349,Art and Expression in a Post-Apocalyptic World,1,12
4,349,Art and Expression in a Post-Apocalyptic World,1,11.5
4,349,Art and Expression in a Post-Apocalyptic World,1,14.5
4,349,Combat Tactics and Self-Defense,2,12.3
4,349,Combat Tactics and Self-Defense,2,11.6
4,349,Combat Tactics and Self-Defense,2,12.7
4,349,Combat Tactics and Self-Defense,2,10.3
4,349,Combat Tactics and Self-Defense,2,10.4
4,349,Combat Tactics and Self-Defense,2,11.7
4,349,Combat Tactics and Self-Defense,2,13
4,349,Combat Tactics and Self-Defense,2,16.4
4,349,Combat Tactics and Self-Defense,2,6.6
4,349,Combat Tactics and Self-Defense,2,10.1
4,349,Community Building and Social Organization,2,12.75
4,349,Community Building and Social Organization,2,7.75
4,349,Community Building and Social Organization,2,7.25
4,349,Community Building and Social Organization,2,10.5
4,349,Community Building and Social Organization,2,12.5
4,349,Community Building and Social Organization,2,12.25
4,349,Community Building and Social Organization,2,10
4,349,Mechanical Engineering and Vehicle Repair,1,20
4,349,Mechanical Engineering and Vehicle Repair,1,14
4,349,Mechanical Engineering and Vehicle Repair,1,15
4,349,Mechanical Engineering and Vehicle Repair,1,7
4,349,Mechanical Engineering and Vehicle Repair,1,16
4,349,Mechanical Engineering and Vehicle Repair,1,15
4,349,Mechanical Engineering and Vehicle Repair,1,14
4,349,Mechanical Engineering and Vehicle Repair,1,12
4,349,Moral Philosophy and Ethical Decision-Making,2,10.5
4,349,Moral Philosophy and Ethical Decision-Making,2,12
4,349,Moral Philosophy and Ethical Decision-Making,2,10
4,349,Post-Apocalyptic History and Archaeology,2,8.5
4,349,Post-Apocalyptic History and Archaeology,2,11.75
4,349,Post-Apocalyptic History and Archaeology,2,7.5
4,349,Post-Apocalyptic History and Archaeology,2,13
4,349,Radiation Ecology and Environmental Science,1,14
4,349,Radiation Ecology and Environmental Science,1,11
4,349,Radiation Ecology and Environmental Science,1,12
4,349,Radiation Ecology and Environmental Science,1,10
4,349,Radiation Ecology and Environmental Science,1,10
4,349,Radiation Ecology and Environmental Science,1,10
4,349,Radiation Ecology and Environmental Science,1,13
4,349,Radiation Ecology and Environmental Science,1,12
4,349,Renewable Energy and Sustainable Living,1,5.75
4,349,Renewable Energy and Sustainable Living,1,13.5
4,349,Renewable Energy and Sustainable Living,1,6.75
4,349,Renewable Energy and Sustainable Living,1,9
4,349,Renewable Energy and Sustainable Living,1,9.75
4,349,Renewable Energy and Sustainable Living,1,9.25
4,349,Renewable Energy and Sustainable Living,1,14.75
4,349,Scavenging and Resource Management,2,7
4,349,Scavenging and Resource Management,2,15
4,349,Scavenging and Resource Management,2,10
4,349,Survival Skills and Wilderness Medicine,1,13
4,349,Survival Skills and Wilderness Medicine,1,8
4,349,Survival Skills and Wilderness Medicine,1,8
4,349,Survival Skills and Wilderness Medicine,1,9
4,349,Survival Skills and Wilderness Medicine,1,7
4,354,Art and Expression in a Post-Apocalyptic World,1,14
4,354,Art and Expression in a Post-Apocalyptic World,1,9
4,354,Art and Expression in a Post-Apocalyptic World,1,15
4,354,Combat Tactics and Self-Defense,2,8.6
4,354,Combat Tactics and Self-Defense,2,2.6
4,354,Combat Tactics and Self-Defense,2,9.8
4,354,Combat Tactics and Self-Defense,2,7.4
4,354,Combat Tactics and Self-Defense,2,17
4,354,Combat Tactics and Self-Defense,2,11.8
4,354,Combat Tactics and Self-Defense,2,7.9
4,354,Combat Tactics and Self-Defense,2,7.9
4,354,Combat Tactics and Self-Defense,2,13.3
4,354,Combat Tactics and Self-Defense,2,7.6
4,354,Community Building and Social Organization,2,7.5
4,354,Community Building and Social Organization,2,7
4,354,Community Building and Social Organization,2,10.75
4,354,Community Building and Social Organization,2,14.5
4,354,Community Building and Social Organization,2,13.25
4,354,Community Building and Social Organization,2,13
4,354,Community Building and Social Organization,2,10
4,354,Mechanical Engineering and Vehicle Repair,1,17
4,354,Mechanical Engineering and Vehicle Repair,1,10
4,354,Mechanical Engineering and Vehicle Repair,1,12
4,354,Mechanical Engineering and Vehicle Repair,1,16
4,354,Mechanical Engineering and Vehicle Repair,1,15
4,354,Mechanical Engineering and Vehicle Repair,1,10
4,354,Mechanical Engineering and Vehicle Repair,1,10
4,354,Moral Philosophy and Ethical Decision-Making,2,12.5
4,354,Moral Philosophy and Ethical Decision-Making,2,11.5
4,354,Moral Philosophy and Ethical Decision-Making,2,8
4,354,Moral Philosophy and Ethical Decision-Making,2,12.5
4,354,Post-Apocalyptic History and Archaeology,2,6
4,354,Post-Apocalyptic History and Archaeology,2,14.5
4,354,Post-Apocalyptic History and Archaeology,2,12.25
4,354,Post-Apocalyptic History and Archaeology,2,10
4,354,Radiation Ecology and Environmental Science,1,12
4,354,Radiation Ecology and Environmental Science,1,11
4,354,Radiation Ecology and Environmental Science,1,9
4,354,Radiation Ecology and Environmental Science,1,11
4,354,Radiation Ecology and Environmental Science,1,12
4,354,Radiation Ecology and Environmental Science,1,12
4,354,Radiation Ecology and Environmental Science,1,8
4,354,Radiation Ecology and Environmental Science,1,12
4,354,Radiation Ecology and Environmental Science,1,13
4,354,Renewable Energy and Sustainable Living,1,12.5
4,354,Renewable Energy and Sustainable Living,1,6
4,354,Renewable Energy and Sustainable Living,1,7.25
4,354,Renewable Energy and Sustainable Living,1,10.5
4,354,Renewable Energy and Sustainable Living,1,10
4,354,Renewable Energy and Sustainable Living,1,7.75
4,354,Renewable Energy and Sustainable Living,1,12.25
4,354,Scavenging and Resource Management,2,12
4,354,Scavenging and Resource Management,2,16
4,354,Scavenging and Resource Management,2,9
4,354,Survival Skills and Wilderness Medicine,1,8
4,354,Survival Skills and Wilderness Medicine,1,7
4,354,Survival Skills and Wilderness Medicine,1,6
4,354,Survival Skills and Wilderness Medicine,1,10
4,354,Survival Skills and Wilderness Medicine,1,7
4,389,Art and Expression in a Post-Apocalyptic World,1,10
4,389,Art and Expression in a Post-Apocalyptic World,1,14.5
4,389,Art and Expression in a Post-Apocalyptic World,1,6.5
4,389,Combat Tactics and Self-Defense,2,11.8
4,389,Combat Tactics and Self-Defense,2,13.3
4,389,Combat Tactics and Self-Defense,2,12.2
4,389,Combat Tactics and Self-Defense,2,1.1
4,389,Combat Tactics and Self-Defense,2,8
4,389,Combat Tactics and Self-Defense,2,10.4
4,389,Combat Tactics and Self-Defense,2,9.7
4,389,Combat Tactics and Self-Defense,2,9.7
4,389,Combat Tactics and Self-Defense,2,4.6
4,389,Combat Tactics and Self-Defense,2,16
4,389,Community Building and Social Organization,2,5.5
4,389,Community Building and Social Organization,2,13.25
4,389,Community Building and Social Organization,2,10.5
4,389,Community Building and Social Organization,2,11.25
4,389,Community Building and Social Organization,2,14.25
4,389,Community Building and Social Organization,2,8.5
4,389,Community Building and Social Organization,2,10.5
4,389,Mechanical Engineering and Vehicle Repair,1,14
4,389,Mechanical Engineering and Vehicle Repair,1,10
4,389,Mechanical Engineering and Vehicle Repair,1,10
4,389,Mechanical Engineering and Vehicle Repair,1,16
4,389,Mechanical Engineering and Vehicle Repair,1,19
4,389,Mechanical Engineering and Vehicle Repair,1,14
4,389,Mechanical Engineering and Vehicle Repair,1,11
4,389,Mechanical Engineering and Vehicle Repair,1,15
4,389,Moral Philosophy and Ethical Decision-Making,2,9
4,389,Moral Philosophy and Ethical Decision-Making,2,11.5
4,389,Moral Philosophy and Ethical Decision-Making,2,11
4,389,Moral Philosophy and Ethical Decision-Making,2,9
4,389,Post-Apocalyptic History and Archaeology,2,6.75
4,389,Post-Apocalyptic History and Archaeology,2,10
4,389,Post-Apocalyptic History and Archaeology,2,8.75
4,389,Post-Apocalyptic History and Archaeology,2,10.5
4,389,Radiation Ecology and Environmental Science,1,15
4,389,Radiation Ecology and Environmental Science,1,9
4,389,Radiation Ecology and Environmental Science,1,13
4,389,Radiation Ecology and Environmental Science,1,10
4,389,Radiation Ecology and Environmental Science,1,13
4,389,Radiation Ecology and Environmental Science,1,9
4,389,Radiation Ecology and Environmental Science,1,11
4,389,Radiation Ecology and Environmental Science,1,12
4,389,Radiation Ecology and Environmental Science,1,5
4,389,Renewable Energy and Sustainable Living,1,8.75
4,389,Renewable Energy and Sustainable Living,1,9.5
4,389,Renewable Energy and Sustainable Living,1,9.75
4,389,Renewable Energy and Sustainable Living,1,10.75
4,389,Renewable Energy and Sustainable Living,1,14.25
4,389,Renewable Energy and Sustainable Living,1,14
4,389,Renewable Energy and Sustainable Living,1,17.25
4,389,Scavenging and Resource Management,2,15.5
4,389,Scavenging and Resource Management,2,12
4,389,Scavenging and Resource Management,2,17
4,389,Survival Skills and Wilderness Medicine,1,8
4,389,Survival Skills and Wilderness Medicine,1,11
4,389,Survival Skills and Wilderness Medicine,1,7
4,389,Survival Skills and Wilderness Medicine,1,10
4,389,Survival Skills and Wilderness Medicine,1,9
4,405,Art and Expression in a Post-Apocalyptic World,1,13.5
4,405,Art and Expression in a Post-Apocalyptic World,1,12.5
4,405,Art and Expression in a Post-Apocalyptic World,1,10.5
4,405,Combat Tactics and Self-Defense,2,11.9
4,405,Combat Tactics and Self-Defense,2,11.3
4,405,Combat Tactics and Self-Defense,2,3.2
4,405,Combat Tactics and Self-Defense,2,7.9
4,405,Combat Tactics and Self-Defense,2,11.4
4,405,Combat Tactics and Self-Defense,2,5.4
4,405,Combat Tactics and Self-Defense,2,10.4
4,405,Combat Tactics and Self-Defense,2,10.7
4,405,Combat Tactics and Self-Defense,2,12.6
4,405,Combat Tactics and Self-Defense,2,7.8
4,405,Community Building and Social Organization,2,18.25
4,405,Community Building and Social Organization,2,17.25
4,405,Community Building and Social Organization,2,11.25
4,405,Community Building and Social Organization,2,3.25
4,405,Community Building and Social Organization,2,12.25
4,405,Community Building and Social Organization,2,16.25
4,405,Mechanical Engineering and Vehicle Repair,1,11
4,405,Mechanical Engineering and Vehicle Repair,1,16
4,405,Mechanical Engineering and Vehicle Repair,1,14
4,405,Mechanical Engineering and Vehicle Repair,1,16
4,405,Mechanical Engineering and Vehicle Repair,1,14
4,405,Mechanical Engineering and Vehicle Repair,1,11
4,405,Mechanical Engineering and Vehicle Repair,1,17
4,405,Mechanical Engineering and Vehicle Repair,1,8
4,405,Moral Philosophy and Ethical Decision-Making,2,11
4,405,Moral Philosophy and Ethical Decision-Making,2,8
4,405,Moral Philosophy and Ethical Decision-Making,2,10.5
4,405,Moral Philosophy and Ethical Decision-Making,2,10.5
4,405,Post-Apocalyptic History and Archaeology,2,7.5
4,405,Post-Apocalyptic History and Archaeology,2,11
4,405,Post-Apocalyptic History and Archaeology,2,2.5
4,405,Post-Apocalyptic History and Archaeology,2,6.5
4,405,Radiation Ecology and Environmental Science,1,9
4,405,Radiation Ecology and Environmental Science,1,9
4,405,Radiation Ecology and Environmental Science,1,10
4,405,Radiation Ecology and Environmental Science,1,9
4,405,Radiation Ecology and Environmental Science,1,11
4,405,Radiation Ecology and Environmental Science,1,10
4,405,Radiation Ecology and Environmental Science,1,12
4,405,Radiation Ecology and Environmental Science,1,10
4,405,Radiation Ecology and Environmental Science,1,12
4,405,Renewable Energy and Sustainable Living,1,4.5
4,405,Renewable Energy and Sustainable Living,1,10.5
4,405,Renewable Energy and Sustainable Living,1,13.25
4,405,Renewable Energy and Sustainable Living,1,13.75
4,405,Renewable Energy and Sustainable Living,1,14.5
4,405,Renewable Energy and Sustainable Living,1,9.25
4,405,Renewable Energy and Sustainable Living,1,8.25
4,405,Scavenging and Resource Management,2,16.5
4,405,Scavenging and Resource Management,2,18.5
4,405,Scavenging and Resource Management,2,11
4,405,Survival Skills and Wilderness Medicine,1,12
4,405,Survival Skills and Wilderness Medicine,1,8
4,405,Survival Skills and Wilderness Medicine,1,8
4,405,Survival Skills and Wilderness Medicine,1,9
4,405,Survival Skills and Wilderness Medicine,1,10
4,406,Art and Expression in a Post-Apocalyptic World,1,14.5
4,406,Art and Expression in a Post-Apocalyptic World,1,17.5
4,406,Art and Expression in a Post-Apocalyptic World,1,12
4,406,Combat Tactics and Self-Defense,2,10.3
4,406,Combat Tactics and Self-Defense,2,11.6
4,406,Combat Tactics and Self-Defense,2,12.4
